rank,title,singer,album,date,like,week
9,거북이,다비치,Mystic Ballad Part.1,2013.04.08 ~ 2013.04.14,96728,2
10,Crescendo (크레셴도),AKMU (악뮤),SBS K팝 스타 시즌2 TOP 6,2013.04.08 ~ 2013.04.14,76352,2
11,오늘 밤 (Feat. 배치기),린,8th #1 유리 심장,2013.04.08 ~ 2013.04.14,43755,2
12,Babay (Feat. Gaeko),Zion.T,Red Light,2013.04.08 ~ 2013.04.14,38757,2
13,굿바이 (With 소유 Of 씨스타),홍대광,멀어진다,2013.04.08 ~ 2013.04.14,23425,2
14,그리고 하나,태연 (TAEYEON),"그 겨울, 바람이 분다 OST Part.5",2013.04.08 ~ 2013.04.14,46750,2
15,눈꽃,거미,"그 겨울, 바람이 분다 OST Part.3",2013.04.08 ~ 2013.04.14,53732,2
16,들었다 놨다 (Love Actually),"써니힐, 데이브레이크 (DAYBREAK)",re;code Episode III,2013.04.08 ~ 2013.04.14,36571,2
17,사랑하니까,"배치기, 신보라",내 연애의 모든 것 OST Part.1,2013.04.08 ~ 2013.04.14,15156,2
18,기대해,걸스데이,기대,2013.04.08 ~ 2013.04.14,43590,2
19,둘이서 한잔해,다비치,Mystic Ballad Part.2,2013.04.08 ~ 2013.04.14,22172,2
20,웃다 울다,서인국,웃다 울다,2013.04.08 ~ 2013.04.14,28318,2
21,Brunch,"가인, 조형우",Romantic Spring,2013.04.08 ~ 2013.04.14,14923,2
22,겨울사랑,The One (더원),"그 겨울, 바람이 분다 OST Part.2",2013.04.08 ~ 2013.04.14,58539,2
23,그대로 있어도 돼 (Feat. Crush),Supreme Team,Thanks 4 The Wait,2013.04.08 ~ 2013.04.14,45403,2
24,어느 봄날,2am,어느 봄날,2013.04.08 ~ 2013.04.14,29621,2
25,모노드라마 (With 유승우),허각,LITTLE GIANT,2013.04.08 ~ 2013.04.14,90033,2
26,있다 없으니까 (Gone Not Around Any Longer),씨스타19,있다 없으니까,2013.04.08 ~ 2013.04.14,57965,2
27,Man In Love (남자가 사랑할때),인피니트,New Challenge,2013.04.08 ~ 2013.04.14,75851,2
28,Officially Missing You,AKMU (악뮤),SBS K팝 스타 시즌2 Top 2 Special,2013.04.08 ~ 2013.04.14,33768,2
29,눈물 (Feat. 유진 Of 더 씨야),리쌍,이단옆차기 프로젝트 Vol.02,2013.04.08 ~ 2013.04.14,104508,2
30,눈물샤워 (Feat. 에일리),배치기,4집 Part.2,2013.04.08 ~ 2013.04.14,86642,2
31,It's Over,이하이,First Love,2013.04.08 ~ 2013.04.14,20681,2
32,비가,임재범,"장옥정, 사랑에 살다 OST Part.1",2013.04.08 ~ 2013.04.14,7926,2
33,Ma Boy 3 (Feat. 나나 Of 오렌지캬라멜),일렉트로보이즈,In Love,2013.04.08 ~ 2013.04.14,8592,2
34,이게 사랑이 아니면 (Feat. 에일리),버벌진트,이게 사랑이 아니면,2013.04.08 ~ 2013.04.14,42083,2
35,긴 생머리 그녀 (Miss Right),틴탑,No.1,2013.04.08 ~ 2013.04.14,33338,2
36,아니야,윤하 (YOUNHA),아니야,2013.04.08 ~ 2013.04.14,17936,2
37,모르시나요,다비치,아이리스Ⅱ OST Part 1,2013.04.08 ~ 2013.04.14,23471,2
38,사랑은 은하수 다방에서,AKMU (악뮤),SBS K팝 스타 시즌2 TOP 4,2013.04.08 ~ 2013.04.14,29925,2
39,1440,허각,LITTLE GIANT,2013.04.08 ~ 2013.04.14,50096,2
40,사랑이 아프다,이상곤 (노을),구가의 서 OST Part.2,2013.04.08 ~ 2013.04.14,14086,2
41,사랑학개론,백아연,남자가 사랑할 때 OST Part.1,2013.04.08 ~ 2013.04.14,5012,2
42,그땐 그랬지,"알리 (ALi), C-CLOWN",그땐 그랬지,2013.04.08 ~ 2013.04.14,4138,2
43,고마워 고마워,라디 (Ra. D),작은 이야기,2013.04.08 ~ 2013.04.14,16641,2
44,봄을 노래하다,40,April's Spring,2013.04.08 ~ 2013.04.14,47099,2
45,좋아 (JOAH),박재범,JOAH,2013.04.08 ~ 2013.04.14,121966,2
46,Dream Girl,SHINee (샤이니),SHINee The 3rd Album Chapter 1. 'Dream Girl - The Misconceptions Of You',2013.04.08 ~ 2013.04.14,59698,2
47,안녕 나야,포맨 (4MEN),The 5th Album Vol.1 (실화),2013.04.08 ~ 2013.04.14,46250,2
48,"Officially Missing You, Too","긱스 (Geeks), 소유 (SOYOU)",re;code Episode I,2013.04.08 ~ 2013.04.14,113293,2
49,가수가 된 이유,신용재 (2F),24,2013.04.08 ~ 2013.04.14,90377,2
50,Oops! (Feat. 정일훈 Of BTOB),지나,Beautiful Kisses,2013.04.08 ~ 2013.04.14,12135,2
51,Tell Me Tell Me,레인보우,Rainbow Syndrome,2013.04.08 ~ 2013.04.14,30095,2
52,라면인건가,AKMU (악뮤),SBS K팝 스타 시즌2 TOP 10 (1회),2013.04.08 ~ 2013.04.14,38451,2
53,자니 (Feat. Dynamic Duo),프라이머리,자니,2013.04.08 ~ 2013.04.14,195765,2
54,너는 나를 (Feat. 조현아 Of 어반자카파),김진표,5 Break-Up Stories,2013.04.08 ~ 2013.04.14,21116,2
55,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,Primary And The Messengers LP,2013.04.08 ~ 2013.04.14,122754,2
56,아카시아,백지영,OST Best (Flash Back),2013.04.08 ~ 2013.04.14,5711,2
57,지우개,알리 (ALi),지우개,2013.04.08 ~ 2013.04.14,65645,2
58,She (Feat. Beenzino),Zion.T,Red Light,2013.04.08 ~ 2013.04.14,28834,2
59,여수 밤바다,버스커 버스커,버스커 버스커 1집,2013.04.08 ~ 2013.04.14,158054,2
60,Lay Back,케이윌,The 3rd Album Part.2 'Love Blossom (러브블러썸)',2013.04.08 ~ 2013.04.14,43858,2
61,몸만와 (With 버벌진트),팬텀,몸만와,2013.04.08 ~ 2013.04.14,10203,2
62,첫사랑,버스커 버스커,버스커 버스커 1집,2013.04.08 ~ 2013.04.14,106614,2
63,A,Carly Rae Jepsen,Call Me Maybe,2013.04.08 ~ 2013.04.14,91189,2
64,정말로 사랑한다면,버스커 버스커,버스커 버스커 1집 마무리,2013.04.08 ~ 2013.04.14,106854,2
65,얼음꽃,에일리(Ailee),야왕 OST Part.2,2013.04.08 ~ 2013.04.14,40136,2
66,나쁜여자,레이디스 코드,CODE#01 나쁜여자,2013.04.08 ~ 2013.04.14,25120,2
67,바람기억,나얼,Principle Of My Soul,2013.04.08 ~ 2013.04.14,222312,2
68,뻔한 멜로디 (Feat. Crush),Zion.T,뻔한 멜로디,2013.04.08 ~ 2013.04.14,54196,2
69,없어,최자,Traveler,2013.04.08 ~ 2013.04.14,4597,2
70,딱 한잔만,윤건,딱 한잔만,2013.04.08 ~ 2013.04.14,2623,2
71,두 번째 고백,비투비,두 번째 고백,2013.04.08 ~ 2013.04.14,88296,2
72,너 땜에 못살아 (Feat. 버벌진트),서인국,Y.BIRD From Jellyfish With 서인국,2013.04.08 ~ 2013.04.14,21299,2
73,말하는 대로,"윤성기, 조재일",보이스코리아2 Part 5,2013.04.08 ~ 2013.04.14,9941,2
74,I'm Sorry,CNBLUE (씨엔블루),Re:BLUE,2013.04.08 ~ 2013.04.14,32810,2
75,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리,Primary And The Messengers LP,2013.04.08 ~ 2013.04.14,92417,2
76,Officially Missing You,긱스 (Geeks),Officially Missing You,2013.04.08 ~ 2013.04.14,199437,2
77,혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),김보경 (NEON),학교 OST Part.3,2013.04.08 ~ 2013.04.14,38375,2
78,오랜만이죠 (Feat. 신지수),라디 (Ra. D),오랜만이죠,2013.04.08 ~ 2013.04.14,34919,2
79,어떤가요,노을,아이리스Ⅱ OST Part 2,2013.04.08 ~ 2013.04.14,22926,2
80,I Got A Boy,소녀시대 (GIRLS' GENERATION),I Got A Boy,2013.04.08 ~ 2013.04.14,59703,2
81,너는 사랑이다,서인영,돈의 화신 OST Part.6,2013.04.08 ~ 2013.04.14,3899,2
82,되돌리다,이승기,숲,2013.04.08 ~ 2013.04.14,159387,2
83,Bye Bye Love,2BIC(투빅),Back To Black,2013.04.08 ~ 2013.04.14,7205,2
84,My Angel (Feat. 윤후) (MBC '아빠! 어디가?' 윤후 자장가 삽입곡),포맨 (4MEN),The 3rd Generation (Special Album),2013.04.08 ~ 2013.04.14,29760,2
85,멀리서 안부,윤하 (YOUNHA),직장의 신 OST Part.2,2013.04.08 ~ 2013.04.14,21490,2
86,A,버스커 버스커,슈퍼스타K 4,2013.04.08 ~ 2013.04.14,3712,2
87,도도해,Zion.T,Red Light,2013.04.08 ~ 2013.04.14,15494,2
88,Karma Chameleon,방예담,SBS K팝 스타 시즌2 TOP 2,2013.04.08 ~ 2013.04.14,2308,2
89,봄에게 바라는 것,포지션,봄에게 바라는 것,2013.04.08 ~ 2013.04.14,14394,2
90,매력있어,AKMU (악뮤),SBS K팝 스타 시즌2 '매력있어',2013.04.08 ~ 2013.04.14,39234,2
91,I'm In Love,"김민지, 박의성",보이스코리아2 Part 4,2013.04.08 ~ 2013.04.14,2940,2
92,Doop (Feat. Verbal Jint),Zion.T,Red Light,2013.04.08 ~ 2013.04.14,5658,2
93,하지 못한 말,노을,TIME FOR LOVE,2013.04.08 ~ 2013.04.14,94773,2
94,그 뻔한 말,정인,그니,2013.04.08 ~ 2013.04.14,10773,2
95,아마도,10CM,직장의 신 OST Part.1,2013.04.08 ~ 2013.04.14,4413,2
96,될 대로 되라고 해 (느낌 So Good),개코,GAEKO ATTIC's 1st PIECE,2013.04.08 ~ 2013.04.14,41224,2
97,A,포맨 (4MEN),불후의 명곡 - 전설을 노래하다 (해바라기 1편),2013.04.08 ~ 2013.04.14,834,2
98,"웃고 떠나 (With 주이, Mr. Tyfoon)",길미,웃고 떠나,2013.04.08 ~ 2013.04.14,4042,2
99,Special Girl (Feat. Bumkey),인피니트H,FLY HIGH,2013.04.08 ~ 2013.04.14,47382,2
100,그런 너 (Disturbance),보아 (BoA),그런 너,2013.04.08 ~ 2013.04.14,27071,2
1,GENTLEMAN,싸이 (PSY),GENTLEMAN,2013.04.15 ~ 2013.04.21,85757,3
2,오늘 밤 (Feat. 배치기),린,8th #1 유리 심장,2013.04.15 ~ 2013.04.21,43755,3
3,Bounce,조용필,Bounce,2013.04.15 ~ 2013.04.21,51317,3
4,Love Blossom (러브블러썸),케이윌,The 3rd Album Part.2 'Love Blossom (러브블러썸)',2013.04.15 ~ 2013.04.21,124784,3
5,녹는 중 (Feat. 버벌진트),다비치,녹는 중,2013.04.15 ~ 2013.04.21,52642,3
6,어때 (Feat. 하림),긱스 (Geeks),어때,2013.04.15 ~ 2013.04.21,53217,3
7,Rose,이하이,First Love,2013.04.15 ~ 2013.04.21,87554,3
8,외국인의 고백,AKMU (악뮤),SBS K팝 스타 시즌2 TOP 3 Part.2,2013.04.15 ~ 2013.04.21,57165,3
9,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2013.04.15 ~ 2013.04.21,345195,3
10,Somebody,"15& (박지민, 백예린)",Somebody,2013.04.15 ~ 2013.04.21,24556,3
11,거북이,다비치,Mystic Ballad Part.1,2013.04.15 ~ 2013.04.21,96728,3
12,웃다 울다,서인국,웃다 울다,2013.04.15 ~ 2013.04.21,28318,3
13,Crescendo (크레셴도),AKMU (악뮤),SBS K팝 스타 시즌2 TOP 6,2013.04.15 ~ 2013.04.21,76352,3
14,Babay (Feat. Gaeko),Zion.T,Red Light,2013.04.15 ~ 2013.04.21,38757,3
15,굿바이 (With 소유 Of 씨스타),홍대광,멀어진다,2013.04.15 ~ 2013.04.21,23425,3
16,그냥 조금,어반자카파,나인 OST Part 4,2013.04.15 ~ 2013.04.21,17400,3
17,Officially Missing You,AKMU (악뮤),SBS K팝 스타 시즌2 Top 2 Special,2013.04.15 ~ 2013.04.21,33768,3
18,Thank You,포맨 (4MEN),Thank You,2013.04.15 ~ 2013.04.21,8700,3
19,기대해,걸스데이,기대,2013.04.15 ~ 2013.04.21,43590,3
20,그리고 하나,태연 (TAEYEON),"그 겨울, 바람이 분다 OST Part.5",2013.04.15 ~ 2013.04.21,46750,3
21,눈꽃,거미,"그 겨울, 바람이 분다 OST Part.3",2013.04.15 ~ 2013.04.21,53732,3
22,사랑하니까,"배치기, 신보라",내 연애의 모든 것 OST Part.1,2013.04.15 ~ 2013.04.21,15156,3
23,들었다 놨다 (Love Actually),"써니힐, 데이브레이크 (DAYBREAK)",re;code Episode III,2013.04.15 ~ 2013.04.21,36571,3
24,둘이서 한잔해,다비치,Mystic Ballad Part.2,2013.04.15 ~ 2013.04.21,22172,3
25,겨울사랑,The One (더원),"그 겨울, 바람이 분다 OST Part.2",2013.04.15 ~ 2013.04.21,58539,3
26,모노드라마 (With 유승우),허각,LITTLE GIANT,2013.04.15 ~ 2013.04.21,90033,3
27,있다 없으니까 (Gone Not Around Any Longer),씨스타19,있다 없으니까,2013.04.15 ~ 2013.04.21,57965,3
28,Man In Love (남자가 사랑할때),인피니트,New Challenge,2013.04.15 ~ 2013.04.21,75851,3
29,어느 봄날,2am,어느 봄날,2013.04.15 ~ 2013.04.21,29621,3
30,그대로 있어도 돼 (Feat. Crush),Supreme Team,Thanks 4 The Wait,2013.04.15 ~ 2013.04.21,45403,3
31,눈물 (Feat. 유진 Of 더 씨야),리쌍,이단옆차기 프로젝트 Vol.02,2013.04.15 ~ 2013.04.21,104508,3
32,좋아 (JOAH),박재범,JOAH,2013.04.15 ~ 2013.04.21,121966,3
33,눈물샤워 (Feat. 에일리),배치기,4집 Part.2,2013.04.15 ~ 2013.04.21,86642,3
34,이게 사랑이 아니면 (Feat. 에일리),버벌진트,이게 사랑이 아니면,2013.04.15 ~ 2013.04.21,42083,3
35,It's Over,이하이,First Love,2013.04.15 ~ 2013.04.21,20681,3
36,긴 생머리 그녀 (Miss Right),틴탑,No.1,2013.04.15 ~ 2013.04.21,33338,3
37,Brunch,"가인, 조형우",Romantic Spring,2013.04.15 ~ 2013.04.21,14923,3
38,사랑은 은하수 다방에서,AKMU (악뮤),SBS K팝 스타 시즌2 TOP 4,2013.04.15 ~ 2013.04.21,29925,3
39,모르시나요,다비치,아이리스Ⅱ OST Part 1,2013.04.15 ~ 2013.04.21,23471,3
40,Ma Boy 3 (Feat. 나나 Of 오렌지캬라멜),일렉트로보이즈,In Love,2013.04.15 ~ 2013.04.21,8592,3
41,1440,허각,LITTLE GIANT,2013.04.15 ~ 2013.04.21,50096,3
42,사랑학개론,백아연,남자가 사랑할 때 OST Part.1,2013.04.15 ~ 2013.04.21,5012,3
43,한걸음,티파니 (TIFFANY),내 연애의 모든 것 OST Part.2,2013.04.15 ~ 2013.04.21,2975,3
44,가수가 된 이유,신용재 (2F),24,2013.04.15 ~ 2013.04.21,90377,3
45,자니 (Feat. Dynamic Duo),프라이머리,자니,2013.04.15 ~ 2013.04.21,195765,3
46,"Officially Missing You, Too","긱스 (Geeks), 소유 (SOYOU)",re;code Episode I,2013.04.15 ~ 2013.04.21,113293,3
47,사랑이 아프다,이상곤 (노을),구가의 서 OST Part.2,2013.04.15 ~ 2013.04.21,14086,3
48,아틀란티스 소녀,박정현,황성제 Project 슈퍼히어로 1st Line Up,2013.04.15 ~ 2013.04.21,1835,3
49,아니야,윤하 (YOUNHA),아니야,2013.04.15 ~ 2013.04.21,17936,3
50,나는 바보다,김태우,직장의 신 OST Part.3,2013.04.15 ~ 2013.04.21,2409,3
51,안녕 나야,포맨 (4MEN),The 5th Album Vol.1 (실화),2013.04.15 ~ 2013.04.21,46250,3
52,봄을 노래하다,40,April's Spring,2013.04.15 ~ 2013.04.21,47099,3
53,Dream Girl,SHINee (샤이니),SHINee The 3rd Album Chapter 1. 'Dream Girl - The Misconceptions Of You',2013.04.15 ~ 2013.04.21,59698,3
54,Oops! (Feat. 정일훈 Of BTOB),지나,Beautiful Kisses,2013.04.15 ~ 2013.04.21,12135,3
55,"? (물음표) (Feat. 최자 Of 다이나믹듀오, Zion.T)",프라이머리,Primary And The Messengers LP,2013.04.15 ~ 2013.04.21,122754,3
56,여인의 향기,에일리(Ailee),스트로베리 익스트림 페스티벌 Part 1,2013.04.15 ~ 2013.04.21,4009,3
57,Tell Me Tell Me,레인보우,Rainbow Syndrome,2013.04.15 ~ 2013.04.21,30095,3
58,라면인건가,AKMU (악뮤),SBS K팝 스타 시즌2 TOP 10 (1회),2013.04.15 ~ 2013.04.21,38451,3
59,그땐 그랬지,"알리 (ALi), C-CLOWN",그땐 그랬지,2013.04.15 ~ 2013.04.21,4138,3
60,고마워 고마워,라디 (Ra. D),작은 이야기,2013.04.15 ~ 2013.04.21,16641,3
61,딱 한잔만,윤건,딱 한잔만,2013.04.15 ~ 2013.04.21,2623,3
62,너는 나를 (Feat. 조현아 Of 어반자카파),김진표,5 Break-Up Stories,2013.04.15 ~ 2013.04.21,21116,3
63,A,Carly Rae Jepsen,Call Me Maybe,2013.04.15 ~ 2013.04.21,91189,3
64,나쁜여자,레이디스 코드,CODE#01 나쁜여자,2013.04.15 ~ 2013.04.21,25120,3
65,이별극장,가비엔제이,이별극장,2013.04.15 ~ 2013.04.21,5872,3
66,패션시티,개콘전국구,패션시티,2013.04.15 ~ 2013.04.21,2033,3
67,사랑이 불어온다,이지영 (빅마마),구가의 서 OST Part.3,2013.04.15 ~ 2013.04.21,2283,3
68,She (Feat. Beenzino),Zion.T,Red Light,2013.04.15 ~ 2013.04.21,28834,3
69,비가,임재범,"장옥정, 사랑에 살다 OST Part.1",2013.04.15 ~ 2013.04.21,7926,3
70,지우개,알리 (ALi),지우개,2013.04.15 ~ 2013.04.21,65645,3
71,여수 밤바다,버스커 버스커,버스커 버스커 1집,2013.04.15 ~ 2013.04.21,158054,3
72,Lay Back,케이윌,The 3rd Album Part.2 'Love Blossom (러브블러썸)',2013.04.15 ~ 2013.04.21,43858,3
73,첫사랑,버스커 버스커,버스커 버스커 1집,2013.04.15 ~ 2013.04.21,106614,3
74,정말로 사랑한다면,버스커 버스커,버스커 버스커 1집 마무리,2013.04.15 ~ 2013.04.21,106854,3
75,두 번째 고백,비투비,두 번째 고백,2013.04.15 ~ 2013.04.21,88296,3
76,"씨스루 (Feat. Zion.T, 개코 Of 다이나믹듀오)",프라이머리,Primary And The Messengers LP,2013.04.15 ~ 2013.04.21,92417,3
77,바람기억,나얼,Principle Of My Soul,2013.04.15 ~ 2013.04.21,222312,3
78,얼음꽃,에일리(Ailee),야왕 OST Part.2,2013.04.15 ~ 2013.04.21,40136,3
79,Officially Missing You,긱스 (Geeks),Officially Missing You,2013.04.15 ~ 2013.04.21,199437,3
80,아카시아,백지영,OST Best (Flash Back),2013.04.15 ~ 2013.04.21,5711,3
81,뻔한 멜로디 (Feat. Crush),Zion.T,뻔한 멜로디,2013.04.15 ~ 2013.04.21,54196,3
82,너 땜에 못살아 (Feat. 버벌진트),서인국,Y.BIRD From Jellyfish With 서인국,2013.04.15 ~ 2013.04.21,21299,3
83,몸만와 (With 버벌진트),팬텀,몸만와,2013.04.15 ~ 2013.04.21,10203,3
84,멀리서 안부,윤하 (YOUNHA),직장의 신 OST Part.2,2013.04.15 ~ 2013.04.21,21490,3
85,어떤가요,노을,아이리스Ⅱ OST Part 2,2013.04.15 ~ 2013.04.21,22926,3
86,I'm Sorry,CNBLUE (씨엔블루),Re:BLUE,2013.04.15 ~ 2013.04.21,32810,3
87,혼자라고 생각말기 (슈퍼스타 K5 송희진 오디션 참가곡),김보경 (NEON),학교 OST Part.3,2013.04.15 ~ 2013.04.21,38375,3
88,흔들리고 있어,C-CLOWN,흔들리고 있어,2013.04.15 ~ 2013.04.21,3326,3
89,오랜만이죠 (Feat. 신지수),라디 (Ra. D),오랜만이죠,2013.04.15 ~ 2013.04.21,34919,3
90,멀어진다,홍대광,멀어진다,2013.04.15 ~ 2013.04.21,10096,3
91,말하는 대로,"윤성기, 조재일",보이스코리아2 Part 5,2013.04.15 ~ 2013.04.21,9941,3
92,I Got A Boy,소녀시대 (GIRLS' GENERATION),I Got A Boy,2013.04.15 ~ 2013.04.21,59703,3
93,A,버스커 버스커,슈퍼스타K 4,2013.04.15 ~ 2013.04.21,3712,3
94,되돌리다,이승기,숲,2013.04.15 ~ 2013.04.21,159387,3
95,Rachel,타루,Puzzle,2013.04.15 ~ 2013.04.21,3155,3
96,매력있어,AKMU (악뮤),SBS K팝 스타 시즌2 '매력있어',2013.04.15 ~ 2013.04.21,39234,3
97,내가 설마 결혼을,박혜경,Happiness Rewind,2013.04.15 ~ 2013.04.21,1210,3
98,HOTpants,ILLSON,HOTpants,2013.04.15 ~ 2013.04.21,2237,3
99,너는 사랑이다,서인영,돈의 화신 OST Part.6,2013.04.15 ~ 2013.04.21,3899,3
100,GOODBYE (굿바이),김태우,"Hitman Project #4 : A Tribute To The Hitman, David Foster",2013.04.15 ~ 2013.04.21,1654,3
1,봄봄봄,로이킴,봄봄봄,2013.04.22 ~ 2013.04.28,137474,4
2,GENTLEMAN,싸이 (PSY),GENTLEMAN,2013.04.22 ~ 2013.04.28,85757,4
3,Bounce,조용필,Bounce,2013.04.22 ~ 2013.04.28,51317,4
4,Hello (Feat. 버벌진트),조용필,Hello,2013.04.22 ~ 2013.04.28,25497,4
5,오늘 밤 (Feat. 배치기),린,8th #1 유리 심장,2013.04.22 ~ 2013.04.28,43755,4
6,I Love You,AKMU (악뮤),내 연애의 모든 것 OST Part.3,2013.04.22 ~ 2013.04.28,97025,4
7,Love Blossom (러브블러썸),케이윌,The 3rd Album Part.2 'Love Blossom (러브블러썸)',2013.04.22 ~ 2013.04.28,124784,4
8,녹는 중 (Feat. 버벌진트),다비치,녹는 중,2013.04.22 ~ 2013.04.28,52642,4
9,봄비,백지영,구가의 서 OST Part.4,2013.04.22 ~ 2013.04.28,13627,4
10,어때 (Feat. 하림),긱스 (Geeks),어때,2013.04.22 ~ 2013.04.28,53217,4
11,Rose,이하이,First Love,2013.04.22 ~ 2013.04.28,87554,4
12,외국인의 고백,AKMU (악뮤),SBS K팝 스타 시즌2 TOP 3 Part.2,2013.04.22 ~ 2013.04.28,57165,4
13,거북이,다비치,Mystic Ballad Part.1,2013.04.22 ~ 2013.04.28,96728,4
14,벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2013.04.22 ~ 2013.04.28,345195,4
15,Somebody,"15& (박지민, 백예린)",Somebody,2013.04.22 ~ 2013.04.28,24556,4
16,웃다 울다,서인국,웃다 울다,2013.04.22 ~ 2013.04.28,28318,4
17,Crescendo (크레셴도),AKMU (악뮤),SBS K팝 스타 시즌2 TOP 6,2013.04.22 ~ 2013.04.28,76352,4
18,Babay (Feat. Gaeko),Zion.T,Red Light,2013.04.22 ~ 2013.04.28,38757,4
19,Thank You,포맨 (4MEN),Thank You,2013.04.22 ~ 2013.04.28,8700,4
20,Officially Missing You,AKMU (악뮤),SBS K팝 스타 시즌2 Top 2 Special,2013.04.22 ~ 2013.04.28,33768,4
21,기대해,걸스데이,기대,2013.04.22 ~ 2013.04.28,43590,4
22,굿바이 (With 소유 Of 씨스타),홍대광,멀어진다,2013.04.22 ~ 2013.04.28,23425,4
23,그리고 하나,태연 (TAEYEON),"그 겨울, 바람이 분다 OST Part.5",2013.04.22 ~ 2013.04.28,46750,4
24,눈꽃,거미,"그 겨울, 바람이 분다 OST Part.3",2013.04.22 ~ 2013.04.28,53732,4
25,꿈에서라도,지아,"장옥정, 사랑에 살다 OST Part.2",2013.04.22 ~ 2013.04.28,7658,4
26,귀여운 남자,JUNIEL,Fall in L,2013.04.22 ~ 2013.04.28,30249,4
27,사랑하니까,"배치기, 신보라",내 연애의 모든 것 OST Part.1,2013.04.22 ~ 2013.04.28,15156,4
28,들었다 놨다 (Love Actually),"써니힐, 데이브레이크 (DAYBREAK)",re;code Episode III,2013.04.22 ~ 2013.04.28,36571,4
29,겨울사랑,The One (더원),"그 겨울, 바람이 분다 OST Part.2",2013.04.22 ~ 2013.04.28,58539,4
30,그냥 조금,어반자카파,나인 OST Part 4,2013.04.22 ~ 2013.04.28,17400,4
31,모노드라마 (With 유승우),허각,LITTLE GIANT,2013.04.22 ~ 2013.04.28,90033,4
32,둘이서 한잔해,다비치,Mystic Ballad Part.2,2013.04.22 ~ 2013.04.28,22172,4
33,이름이 뭐예요?,4minute,Name Is 4minute,2013.04.22 ~ 2013.04.28,43367,4
34,좋아 (JOAH),박재범,JOAH,2013.04.22 ~ 2013.04.28,121966,4
35,있다 없으니까 (Gone Not Around Any Longer),씨스타19,있다 없으니까,2013.04.22 ~ 2013.04.28,57965,4
36,눈물 (Feat. 유진 Of 더 씨야),리쌍,이단옆차기 프로젝트 Vol.02,2013.04.22 ~ 2013.04.28,104508,4
37,이별극장,가비엔제이,이별극장,2013.04.22 ~ 2013.04.28,5872,4
38,어느 봄날,2am,어느 봄날,2013.04.22 ~ 2013.04.28,29621,4
39,Man In Love (남자가 사랑할때),인피니트,New Challenge,2013.04.22 ~ 2013.04.28,75851,4
40,그대로 있어도 돼 (Feat. Crush),Supreme Team,Thanks 4 The Wait,2013.04.22 ~ 2013.04.28,45403,4
41,눈물샤워 (Feat. 에일리),배치기,4집 Part.2,2013.04.22 ~ 2013.04.28,86642,4
42,VIVA청춘,딕펑스 (DICKPUNKS),Viva Primavera,2013.04.22 ~ 2013.04.28,54642,4
43,이게 사랑이 아니면 (Feat. 에일리),버벌진트,이게 사랑이 아니면,2013.04.22 ~ 2013.04.28,42083,4
44,멀어진다,홍대광,멀어진다,2013.04.22 ~ 2013.04.28,10096,4
45,유리 심장 (Feat. 용준형 Of 비스트),린,8th #1 유리 심장,2013.04.22 ~ 2013.04.28,35569,4
