rank,title,singer,album,date,like,year,month,day,week,season
68,Either Way,IVE (아이브),I'VE MINE,2024.01.29,75891,2023,1,29,1,1
70,Off The Record,IVE (아이브),I'VE MINE,2024.01.29,57439,2023,1,29,1,1
71,Bubble,STAYC(스테이씨),TEENFRESH,2024.01.29,57797,2023,1,29,1,1
73,모래 알갱이,임영웅,모래 알갱이,2024.01.29,59564,2023,1,29,1,1
74,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2024.01.29,39656,2023,1,29,1,1
77,나에게 그대만이,탑현,나에게 그대만이,2024.01.29,51314,2023,1,29,1,1
78,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2024.01.29,135142,2023,1,29,1,1
82,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2024.01.29,42790,2023,1,29,1,1
85,Do or Die,임영웅,Do or Die,2024.01.29,42018,2023,1,29,1,1
86,GODS,"NewJeans, League of Legends",2023 리그 오브 레전드 월드 챔피언십 주제곡,2024.01.29,46175,2023,1,29,1,1
87,Talk Saxy,RIIZE,Talk Saxy,2024.01.29,50088,2023,1,29,1,1
89,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.01.29,41880,2023,1,29,1,1
90,I Love My Body,화사 (HWASA),I Love My Body,2024.01.29,34652,2023,1,29,1,1
98,숲,최유리,유영,2024.01.29,113667,2023,1,29,1,1
99,어른,Sondia,나의 아저씨 OST Part.2,2024.01.29,245738,2023,1,29,1,1
1,Love wins all,아이유,The Winning,2024.02.05,160797,2023,2,5,2,1
2,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2024.02.05,143931,2023,2,5,2,1
3,비의 랩소디,임재현,비의 랩소디,2024.02.05,68931,2023,2,5,2,1
4,Love 119,RIIZE,Love 119,2024.02.05,95314,2023,2,5,2,1
5,에피소드,이무진,에피소드,2024.02.05,68436,2023,2,5,2,1
6,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2024.02.05,114191,2023,2,5,2,1
7,Drama,aespa,Drama - The 4th Mini Album,2024.02.05,85818,2023,2,5,2,1
8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2024.02.05,98248,2023,2,5,2,1
10,인사,범진,인사,2024.02.05,107860,2023,2,5,2,1
11,첫 만남은 계획대로 되지 않아,TWS (투어스),TWS 1st Mini Album ‘Sparkling Blue’,2024.02.05,114367,2023,2,5,2,1
12,Wife,(여자)아이들,2,2024.02.05,32644,2023,2,5,2,1
14,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2024.02.05,208123,2023,2,5,2,1
15,Baddie,IVE (아이브),I'VE MINE,2024.02.05,68660,2023,2,5,2,1
16,Super Lady,(여자)아이들,2,2024.02.05,34980,2023,2,5,2,1
17,Get A Guitar,RIIZE,Get A Guitar,2024.02.05,90308,2023,2,5,2,1
18,Love Lee,AKMU (악뮤),Love Lee,2024.02.05,121202,2023,2,5,2,1
19,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',2024.02.05,53388,2023,2,5,2,1
20,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,2024.02.05,36995,2023,2,5,2,1
22,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2024.02.05,69423,2023,2,5,2,1
23,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2024.02.05,162158,2023,2,5,2,1
24,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2024.02.05,85750,2023,2,5,2,1
25,후라이의 꿈,AKMU (악뮤),Love Lee,2024.02.05,125291,2023,2,5,2,1
27,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2024.02.05,79716,2023,2,5,2,1
31,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.05,287040,2023,2,5,2,1
32,예뻤어,DAY6 (데이식스),Every DAY6 February,2024.02.05,301222,2023,2,5,2,1
33,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2024.02.05,120579,2023,2,5,2,1
36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.02.05,436857,2023,2,5,2,1
37,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.02.05,262713,2023,2,5,2,1
39,Standing Next to You,정국,GOLDEN,2024.02.05,69126,2023,2,5,2,1
41,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2024.02.05,37937,2023,2,5,2,1
43,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),2024.02.05,39838,2023,2,5,2,1
44,Discord,QWER,1st Single Album 'Harmony from Discord',2024.02.05,56143,2023,2,5,2,1
45,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.02.05,76423,2023,2,5,2,1
50,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.02.05,22422,2023,2,5,2,1
54,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.02.05,172300,2023,2,5,2,1
56,I Love You,안세하,I Love You,2024.02.05,19440,2023,2,5,2,1
60,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.02.05,89123,2023,2,5,2,1
61,Fast Forward,전소미,GAME PLAN,2024.02.05,76086,2023,2,5,2,1
62,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2024.02.05,58526,2023,2,5,2,1
64,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.02.05,27279,2023,2,5,2,1
70,Either Way,IVE (아이브),I'VE MINE,2024.02.05,75891,2023,2,5,2,1
71,Bubble,STAYC(스테이씨),TEENFRESH,2024.02.05,57797,2023,2,5,2,1
72,모래 알갱이,임영웅,모래 알갱이,2024.02.05,59564,2023,2,5,2,1
73,Off The Record,IVE (아이브),I'VE MINE,2024.02.05,57439,2023,2,5,2,1
75,나에게 그대만이,탑현,나에게 그대만이,2024.02.05,51314,2023,2,5,2,1
77,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2024.02.05,135142,2023,2,5,2,1
78,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2024.02.05,39656,2023,2,5,2,1
79,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.02.05,41880,2023,2,5,2,1
85,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2024.02.05,42790,2023,2,5,2,1
86,Do or Die,임영웅,Do or Die,2024.02.05,42018,2023,2,5,2,1
87,GODS,"NewJeans, League of Legends",2023 리그 오브 레전드 월드 챔피언십 주제곡,2024.02.05,46175,2023,2,5,2,1
88,Talk Saxy,RIIZE,Talk Saxy,2024.02.05,50088,2023,2,5,2,1
91,I Love My Body,화사 (HWASA),I Love My Body,2024.02.05,34652,2023,2,5,2,1
96,하루,에일리(Ailee),하루,2024.02.05,12439,2023,2,5,2,1
98,숲,최유리,유영,2024.02.05,113667,2023,2,5,2,1
1,Love wins all,아이유,The Winning,2024.02.12,160797,2023,2,12,3,1
2,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2024.02.12,143931,2023,2,12,3,1
3,비의 랩소디,임재현,비의 랩소디,2024.02.12,68931,2023,2,12,3,1
4,첫 만남은 계획대로 되지 않아,TWS (투어스),TWS 1st Mini Album ‘Sparkling Blue’,2024.02.12,114367,2023,2,12,3,1
5,Love 119,RIIZE,Love 119,2024.02.12,95314,2023,2,12,3,1
6,에피소드,이무진,에피소드,2024.02.12,68436,2023,2,12,3,1
7,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2024.02.12,114191,2023,2,12,3,1
8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2024.02.12,98248,2023,2,12,3,1
9,Drama,aespa,Drama - The 4th Mini Album,2024.02.12,85818,2023,2,12,3,1
11,인사,범진,인사,2024.02.12,107860,2023,2,12,3,1
12,Wife,(여자)아이들,2,2024.02.12,32644,2023,2,12,3,1
13,Super Lady,(여자)아이들,2,2024.02.12,34980,2023,2,12,3,1
15,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2024.02.12,208123,2023,2,12,3,1
16,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,2024.02.12,36995,2023,2,12,3,1
17,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',2024.02.12,53388,2023,2,12,3,1
18,Get A Guitar,RIIZE,Get A Guitar,2024.02.12,90308,2023,2,12,3,1
19,Baddie,IVE (아이브),I'VE MINE,2024.02.12,68660,2023,2,12,3,1
20,Love Lee,AKMU (악뮤),Love Lee,2024.02.12,121202,2023,2,12,3,1
21,밤양갱,비비 (BIBI),밤양갱,2024.02.12,133503,2023,2,12,3,1
23,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2024.02.12,69423,2023,2,12,3,1
24,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2024.02.12,85750,2023,2,12,3,1
25,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2024.02.12,162158,2023,2,12,3,1
28,후라이의 꿈,AKMU (악뮤),Love Lee,2024.02.12,125291,2023,2,12,3,1
29,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2024.02.12,79716,2023,2,12,3,1
30,예뻤어,DAY6 (데이식스),Every DAY6 February,2024.02.12,301222,2023,2,12,3,1
33,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2024.02.12,120579,2023,2,12,3,1
35,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.02.12,262713,2023,2,12,3,1
37,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.12,287040,2023,2,12,3,1
38,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.02.12,436857,2023,2,12,3,1
40,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2024.02.12,37937,2023,2,12,3,1
43,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.02.12,22422,2023,2,12,3,1
44,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),2024.02.12,39838,2023,2,12,3,1
46,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.02.12,76423,2023,2,12,3,1
49,Standing Next to You,정국,GOLDEN,2024.02.12,69126,2023,2,12,3,1
52,Discord,QWER,1st Single Album 'Harmony from Discord',2024.02.12,56143,2023,2,12,3,1
54,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.02.12,172300,2023,2,12,3,1
61,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.02.12,27279,2023,2,12,3,1
63,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.02.12,89123,2023,2,12,3,1
64,Fast Forward,전소미,GAME PLAN,2024.02.12,76086,2023,2,12,3,1
67,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.02.12,41880,2023,2,12,3,1
69,I Love You,안세하,I Love You,2024.02.12,19440,2023,2,12,3,1
70,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2024.02.12,58526,2023,2,12,3,1
72,Bubble,STAYC(스테이씨),TEENFRESH,2024.02.12,57797,2023,2,12,3,1
76,모래 알갱이,임영웅,모래 알갱이,2024.02.12,59564,2023,2,12,3,1
77,Off The Record,IVE (아이브),I'VE MINE,2024.02.12,57439,2023,2,12,3,1
78,Either Way,IVE (아이브),I'VE MINE,2024.02.12,75891,2023,2,12,3,1
79,나에게 그대만이,탑현,나에게 그대만이,2024.02.12,51314,2023,2,12,3,1
81,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2024.02.12,135142,2023,2,12,3,1
83,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2024.02.12,39656,2023,2,12,3,1
85,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2024.02.12,42790,2023,2,12,3,1
87,Talk Saxy,RIIZE,Talk Saxy,2024.02.12,50088,2023,2,12,3,1
88,Do or Die,임영웅,Do or Die,2024.02.12,42018,2023,2,12,3,1
91,GODS,"NewJeans, League of Legends",2023 리그 오브 레전드 월드 챔피언십 주제곡,2024.02.12,46175,2023,2,12,3,1
95,I Love My Body,화사 (HWASA),I Love My Body,2024.02.12,34652,2023,2,12,3,1
96,숲,최유리,유영,2024.02.12,113667,2023,2,12,3,1
97,하루,에일리(Ailee),하루,2024.02.12,12439,2023,2,12,3,1
1,Love wins all,아이유,The Winning,2024.02.19,160796,2023,2,19,4,1
2,밤양갱,비비 (BIBI),밤양갱,2024.02.19,133503,2023,2,19,4,1
3,첫 만남은 계획대로 되지 않아,TWS (투어스),TWS 1st Mini Album ‘Sparkling Blue’,2024.02.19,114368,2023,2,19,4,1
4,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2024.02.19,143931,2023,2,19,4,1
5,비의 랩소디,임재현,비의 랩소디,2024.02.19,68931,2023,2,19,4,1
6,Love 119,RIIZE,Love 119,2024.02.19,95314,2023,2,19,4,1
7,에피소드,이무진,에피소드,2024.02.19,68436,2023,2,19,4,1
8,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2024.02.19,114191,2023,2,19,4,1
9,홀씨,아이유,The Winning,2024.02.19,49978,2023,2,19,4,1
10,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2024.02.19,98248,2023,2,19,4,1
11,Shopper,아이유,The Winning,2024.02.19,40615,2023,2,19,4,1
12,Drama,aespa,Drama - The 4th Mini Album,2024.02.19,85818,2023,2,19,4,1
14,인사,범진,인사,2024.02.19,107860,2023,2,19,4,1
15,Super Lady,(여자)아이들,2,2024.02.19,34980,2023,2,19,4,1
16,Wife,(여자)아이들,2,2024.02.19,32644,2023,2,19,4,1
17,EASY,LE SSERAFIM (르세라핌),EASY,2024.02.19,68378,2023,2,19,4,1
18,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,2024.02.19,36995,2023,2,19,4,1
20,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2024.02.19,208123,2023,2,19,4,1
21,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',2024.02.19,53388,2023,2,19,4,1
22,Get A Guitar,RIIZE,Get A Guitar,2024.02.19,90308,2023,2,19,4,1
24,Love Lee,AKMU (악뮤),Love Lee,2024.02.19,121202,2023,2,19,4,1
25,Baddie,IVE (아이브),I'VE MINE,2024.02.19,68660,2023,2,19,4,1
26,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2024.02.19,85750,2023,2,19,4,1
27,예뻤어,DAY6 (데이식스),Every DAY6 February,2024.02.19,301222,2023,2,19,4,1
28,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2024.02.19,69423,2023,2,19,4,1
29,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2024.02.19,79716,2023,2,19,4,1
30,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2024.02.19,162158,2023,2,19,4,1
34,후라이의 꿈,AKMU (악뮤),Love Lee,2024.02.19,125291,2023,2,19,4,1
35,"Shh.. (Feat. 혜인(HYEIN), 조원선 & Special Narr. 패티김)",아이유,The Winning,2024.02.19,27691,2023,2,19,4,1
37,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.02.19,262713,2023,2,19,4,1
39,나는 아픈 건 딱 질색이니까,(여자)아이들,2,2024.02.19,115129,2023,2,19,4,1
40,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2024.02.19,120579,2023,2,19,4,1
41,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.02.19,436857,2023,2,19,4,1
43,관객이 될게 (I stan U),아이유,The Winning,2024.02.19,34031,2023,2,19,4,1
45,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.02.19,22422,2023,2,19,4,1
47,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2024.02.19,37937,2023,2,19,4,1
49,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),2024.02.19,39838,2023,2,19,4,1
51,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.19,287040,2023,2,19,4,1
55,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.02.19,76423,2023,2,19,4,1
61,Standing Next to You,정국,GOLDEN,2024.02.19,69126,2023,2,19,4,1
62,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.02.19,172300,2023,2,19,4,1
65,Discord,QWER,1st Single Album 'Harmony from Discord',2024.02.19,56143,2023,2,19,4,1
66,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.02.19,41880,2023,2,19,4,1
67,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.02.19,27279,2023,2,19,4,1
72,Fast Forward,전소미,GAME PLAN,2024.02.19,76086,2023,2,19,4,1
74,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.02.19,89123,2023,2,19,4,1
76,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2024.02.19,58526,2023,2,19,4,1
77,모래 알갱이,임영웅,모래 알갱이,2024.02.19,59564,2023,2,19,4,1
78,I Love You,안세하,I Love You,2024.02.19,19440,2023,2,19,4,1
81,나에게 그대만이,탑현,나에게 그대만이,2024.02.19,51314,2023,2,19,4,1
85,Bubble,STAYC(스테이씨),TEENFRESH,2024.02.19,57797,2023,2,19,4,1
86,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2024.02.19,135142,2023,2,19,4,1
87,Off The Record,IVE (아이브),I'VE MINE,2024.02.19,57439,2023,2,19,4,1
89,Either Way,IVE (아이브),I'VE MINE,2024.02.19,75891,2023,2,19,4,1
91,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2024.02.19,39656,2023,2,19,4,1
92,Do or Die,임영웅,Do or Die,2024.02.19,42018,2023,2,19,4,1
95,Talk Saxy,RIIZE,Talk Saxy,2024.02.19,50088,2023,2,19,4,1
98,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2024.02.19,42790,2023,2,19,4,1
1,밤양갱,비비 (BIBI),밤양갱,2024.02.26,133503,2023,2,26,5,1
2,Love wins all,아이유,The Winning,2024.02.26,160796,2023,2,26,5,1
3,첫 만남은 계획대로 되지 않아,TWS (투어스),TWS 1st Mini Album ‘Sparkling Blue’,2024.02.26,114368,2023,2,26,5,1
4,EASY,LE SSERAFIM (르세라핌),EASY,2024.02.26,68378,2023,2,26,5,1
5,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2024.02.26,143931,2023,2,26,5,1
6,비의 랩소디,임재현,비의 랩소디,2024.02.26,68931,2023,2,26,5,1
7,홀씨,아이유,The Winning,2024.02.26,49978,2023,2,26,5,1
8,Love 119,RIIZE,Love 119,2024.02.26,95314,2023,2,26,5,1
9,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2024.02.26,114191,2023,2,26,5,1
10,에피소드,이무진,에피소드,2024.02.26,68436,2023,2,26,5,1
11,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2024.02.26,98248,2023,2,26,5,1
12,Drama,aespa,Drama - The 4th Mini Album,2024.02.26,85818,2023,2,26,5,1
13,Shopper,아이유,The Winning,2024.02.26,40615,2023,2,26,5,1
15,나는 아픈 건 딱 질색이니까,(여자)아이들,2,2024.02.26,115129,2023,2,26,5,1
16,인사,범진,인사,2024.02.26,107860,2023,2,26,5,1
17,Super Lady,(여자)아이들,2,2024.02.26,34980,2023,2,26,5,1
18,Wife,(여자)아이들,2,2024.02.26,32644,2023,2,26,5,1
19,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,2024.02.26,36995,2023,2,26,5,1
21,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2024.02.26,208123,2023,2,26,5,1
22,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',2024.02.26,53388,2023,2,26,5,1
23,Get A Guitar,RIIZE,Get A Guitar,2024.02.26,90308,2023,2,26,5,1
24,Love Lee,AKMU (악뮤),Love Lee,2024.02.26,121202,2023,2,26,5,1
26,Baddie,IVE (아이브),I'VE MINE,2024.02.26,68660,2023,2,26,5,1
27,예뻤어,DAY6 (데이식스),Every DAY6 February,2024.02.26,301222,2023,2,26,5,1
28,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2024.02.26,85750,2023,2,26,5,1
30,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2024.02.26,79716,2023,2,26,5,1
31,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2024.02.26,69423,2023,2,26,5,1
32,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2024.02.26,162158,2023,2,26,5,1
34,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.02.26,262713,2023,2,26,5,1
37,천상연,이창섭,천상연 (웹툰 '선녀외전' X 이창섭 (LEE CHANGSUB)),2024.02.26,47650,2023,2,26,5,1
38,후라이의 꿈,AKMU (악뮤),Love Lee,2024.02.26,125291,2023,2,26,5,1
40,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2024.02.26,120579,2023,2,26,5,1
42,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.02.26,436857,2023,2,26,5,1
44,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2024.02.26,37937,2023,2,26,5,1
47,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),2024.02.26,39838,2023,2,26,5,1
50,관객이 될게 (I stan U),아이유,The Winning,2024.02.26,34031,2023,2,26,5,1
51,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.02.26,22422,2023,2,26,5,1
56,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.02.26,76423,2023,2,26,5,1
60,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.02.26,287040,2023,2,26,5,1
61,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.02.26,172300,2023,2,26,5,1
62,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.02.26,41880,2023,2,26,5,1
65,"Shh.. (Feat. 혜인(HYEIN), 조원선 & Special Narr. 패티김)",아이유,The Winning,2024.02.26,27691,2023,2,26,5,1
66,Standing Next to You,정국,GOLDEN,2024.02.26,69126,2023,2,26,5,1
72,Discord,QWER,1st Single Album 'Harmony from Discord',2024.02.26,56143,2023,2,26,5,1
74,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.02.26,27279,2023,2,26,5,1
75,모래 알갱이,임영웅,모래 알갱이,2024.02.26,59564,2023,2,26,5,1
76,Fast Forward,전소미,GAME PLAN,2024.02.26,76086,2023,2,26,5,1
77,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.02.26,89123,2023,2,26,5,1
81,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2024.02.26,58526,2023,2,26,5,1
86,나에게 그대만이,탑현,나에게 그대만이,2024.02.26,51314,2023,2,26,5,1
