rank,title,singer,album,date,like,week
57,사랑..그게 뭔데,지아,사랑..그게 뭔데,2024.01.15 ~ 2024.01.21,43042,3
58,After LIKE,IVE (아이브),After LIKE,2024.01.15 ~ 2024.01.21,241599,3
59,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.01.15 ~ 2024.01.21,438895,3
60,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album 'SECOND WIND',2024.01.15 ~ 2024.01.21,189258,3
61,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.01.15 ~ 2024.01.21,188432,3
62,Bubble,STAYC(스테이씨),TEENFRESH,2024.01.15 ~ 2024.01.21,57797,3
63,손오공,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2024.01.15 ~ 2024.01.21,171550,3
64,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.01.15 ~ 2024.01.21,27279,3
65,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2024.01.15 ~ 2024.01.21,135142,3
66,Dangerously,Charlie Puth,Nine Track Mind (Deluxe Edition),2024.01.15 ~ 2024.01.21,209035,3
67,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.01.15 ~ 2024.01.21,463005,3
68,우리들의 블루스,임영웅,IM HERO,2024.01.15 ~ 2024.01.21,104437,3
69,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.01.15 ~ 2024.01.21,262713,3
70,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.01.15 ~ 2024.01.21,239228,3
71,나에게 그대만이,탑현,나에게 그대만이,2024.01.15 ~ 2024.01.21,51314,3
72,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2024.01.15 ~ 2024.01.21,42790,3
73,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.01.15 ~ 2024.01.21,561706,3
74,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),UNFORGIVEN,2024.01.15 ~ 2024.01.21,122400,3
75,모래 알갱이,임영웅,모래 알갱이,2024.01.15 ~ 2024.01.21,59564,3
76,GODS,"NewJeans, League of Legends",2023 리그 오브 레전드 월드 챔피언십 주제곡,2024.01.15 ~ 2024.01.21,46175,3
77,다시 만날 수 있을까,임영웅,IM HERO,2024.01.15 ~ 2024.01.21,84925,3
78,I Love My Body,화사 (HWASA),I Love My Body,2024.01.15 ~ 2024.01.21,34652,3
79,Do or Die,임영웅,Do or Die,2024.01.15 ~ 2024.01.21,42018,3
80,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.01.15 ~ 2024.01.21,174425,3
81,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),H1-KEY 1st Mini Album [Rose Blossom],2024.01.15 ~ 2024.01.21,109937,3
82,Butter,방탄소년단,Butter,2024.01.15 ~ 2024.01.21,296563,3
83,화이트 (White),폴킴,화이트 (White),2024.01.15 ~ 2024.01.21,18814,3
84,무지개,임영웅,IM HERO,2024.01.15 ~ 2024.01.21,74103,3
85,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.01.15 ~ 2024.01.21,22422,3
86,아버지,임영웅,IM HERO,2024.01.15 ~ 2024.01.21,59517,3
87,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2024.01.15 ~ 2024.01.21,265321,3
88,London Boy,임영웅,Polaroid,2024.01.15 ~ 2024.01.21,60778,3
89,Polaroid,임영웅,Polaroid,2024.01.15 ~ 2024.01.21,54686,3
90,인생찬가,임영웅,IM HERO,2024.01.15 ~ 2024.01.21,54561,3
91,"밤, 바다",최유리,여행: 플리(playlist) OST Part.2,2024.01.15 ~ 2024.01.21,33824,3
92,STAY,"The Kid LAROI, Justin Bieber",Stay,2024.01.15 ~ 2024.01.21,283178,3
93,어른,Sondia,나의 아저씨 OST Part.2,2024.01.15 ~ 2024.01.21,245738,3
94,Summer (Feat. BE’O (비오)),Paul Blanco,Summer,2024.01.15 ~ 2024.01.21,133867,3
95,숲,최유리,유영,2024.01.15 ~ 2024.01.21,113667,3
96,A bientot,임영웅,IM HERO,2024.01.15 ~ 2024.01.21,55639,3
97,희재,성시경,국화꽃 향기 OST,2024.01.15 ~ 2024.01.21,161671,3
98,Yes or No,정국,GOLDEN,2024.01.15 ~ 2024.01.21,38696,3
99,Talk Saxy,RIIZE,Talk Saxy,2024.01.15 ~ 2024.01.21,50088,3
100,꽃,지수 (JISOO),ME,2024.01.15 ~ 2024.01.21,123506,3
1,비의 랩소디,임재현,비의 랩소디,2024.01.22 ~ 2024.01.28,68931,4
2,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2024.01.22 ~ 2024.01.28,143931,4
3,Love wins all,아이유,The Winning,2024.01.22 ~ 2024.01.28,160797,4
4,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2024.01.22 ~ 2024.01.28,114191,4
5,Drama,aespa,Drama - The 4th Mini Album,2024.01.22 ~ 2024.01.28,85818,4
6,에피소드,이무진,에피소드,2024.01.22 ~ 2024.01.28,68436,4
7,Love 119,RIIZE,Love 119,2024.01.22 ~ 2024.01.28,95314,4
8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2024.01.22 ~ 2024.01.28,98248,4
9,헤어지자 말해요,박재정,1집 Alone,2024.01.22 ~ 2024.01.28,169714,4
10,인사,범진,인사,2024.01.22 ~ 2024.01.28,107860,4
11,Baddie,IVE (아이브),I'VE MINE,2024.01.22 ~ 2024.01.28,68660,4
12,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2024.01.22 ~ 2024.01.28,208123,4
13,I AM,IVE (아이브),I've IVE,2024.01.22 ~ 2024.01.28,213131,4
14,Love Lee,AKMU (악뮤),Love Lee,2024.01.22 ~ 2024.01.28,121202,4
15,Get A Guitar,RIIZE,Get A Guitar,2024.01.22 ~ 2024.01.28,90308,4
16,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.01.22 ~ 2024.01.28,287040,4
17,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2024.01.22 ~ 2024.01.28,69423,4
18,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2024.01.22 ~ 2024.01.28,295879,4
19,후라이의 꿈,AKMU (악뮤),Love Lee,2024.01.22 ~ 2024.01.28,125291,4
20,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2024.01.22 ~ 2024.01.28,85750,4
21,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2024.01.22 ~ 2024.01.28,162158,4
22,Ditto,NewJeans,NewJeans 'OMG',2024.01.22 ~ 2024.01.28,281588,4
23,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2024.01.22 ~ 2024.01.28,79716,4
24,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2024.01.22 ~ 2024.01.28,287894,4
25,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2024.01.22 ~ 2024.01.28,212198,4
26,퀸카 (Queencard),(여자)아이들,I feel,2024.01.22 ~ 2024.01.28,143725,4
27,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',2024.01.22 ~ 2024.01.28,53388,4
28,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2024.01.22 ~ 2024.01.28,120579,4
29,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2024.01.22 ~ 2024.01.28,206592,4
30,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.01.22 ~ 2024.01.28,436857,4
31,Discord,QWER,1st Single Album 'Harmony from Discord',2024.01.22 ~ 2024.01.28,56143,4
32,Standing Next to You,정국,GOLDEN,2024.01.22 ~ 2024.01.28,69126,4
33,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.01.22 ~ 2024.01.28,76423,4
34,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2024.01.22 ~ 2024.01.28,322187,4
35,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어,2024.01.22 ~ 2024.01.28,58696,4
36,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2024.01.22 ~ 2024.01.28,37937,4
37,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),2024.01.22 ~ 2024.01.28,39838,4
38,Spicy,aespa,MY WORLD - The 3rd Mini Album,2024.01.22 ~ 2024.01.28,132588,4
39,예뻤어,DAY6 (데이식스),Every DAY6 February,2024.01.22 ~ 2024.01.28,301222,4
40,심(心),DK(디셈버),심(心),2024.01.22 ~ 2024.01.28,78700,4
41,취중고백,김민석,취중고백,2024.01.22 ~ 2024.01.28,183412,4
42,Kitsch,IVE (아이브),I've IVE,2024.01.22 ~ 2024.01.28,157638,4
43,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.01.22 ~ 2024.01.28,89122,4
44,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2024.01.22 ~ 2024.01.28,58526,4
45,I Love You,안세하,I Love You,2024.01.22 ~ 2024.01.28,19440,4
46,Fast Forward,전소미,GAME PLAN,2024.01.22 ~ 2024.01.28,76086,4
47,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.01.22 ~ 2024.01.28,202590,4
48,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),UNFORGIVEN,2024.01.22 ~ 2024.01.28,116721,4
49,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.01.22 ~ 2024.01.28,249361,4
50,물론,허각,물론,2024.01.22 ~ 2024.01.28,56688,4
51,OMG,NewJeans,NewJeans 'OMG',2024.01.22 ~ 2024.01.28,200716,4
52,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.01.22 ~ 2024.01.28,27279,4
53,해요 (2022),#안녕,해요 (2022),2024.01.22 ~ 2024.01.28,97912,4
54,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.01.22 ~ 2024.01.28,172300,4
55,주저하는 연인들을 위해,잔나비,전설,2024.01.22 ~ 2024.01.28,416855,4
56,Either Way,IVE (아이브),I'VE MINE,2024.01.22 ~ 2024.01.28,75891,4
57,사랑..그게 뭔데,지아,사랑..그게 뭔데,2024.01.22 ~ 2024.01.28,43042,4
58,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.01.22 ~ 2024.01.28,438895,4
59,After LIKE,IVE (아이브),After LIKE,2024.01.22 ~ 2024.01.28,241598,4
60,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.01.22 ~ 2024.01.28,22422,4
61,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2024.01.22 ~ 2024.01.28,39656,4
62,Off The Record,IVE (아이브),I'VE MINE,2024.01.22 ~ 2024.01.28,57439,4
63,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.01.22 ~ 2024.01.28,262713,4
64,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album 'SECOND WIND',2024.01.22 ~ 2024.01.28,189258,4
65,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.01.22 ~ 2024.01.28,188432,4
66,손오공,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2024.01.22 ~ 2024.01.28,171550,4
67,우리들의 블루스,임영웅,IM HERO,2024.01.22 ~ 2024.01.28,104437,4
68,Bubble,STAYC(스테이씨),TEENFRESH,2024.01.22 ~ 2024.01.28,57797,4
69,Dangerously,Charlie Puth,Nine Track Mind (Deluxe Edition),2024.01.22 ~ 2024.01.28,209035,4
70,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2024.01.22 ~ 2024.01.28,135142,4
71,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.01.22 ~ 2024.01.28,463005,4
72,모래 알갱이,임영웅,모래 알갱이,2024.01.22 ~ 2024.01.28,59564,4
73,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.01.22 ~ 2024.01.28,239228,4
74,나에게 그대만이,탑현,나에게 그대만이,2024.01.22 ~ 2024.01.28,51314,4
75,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,2024.01.22 ~ 2024.01.28,36995,4
76,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.01.22 ~ 2024.01.28,561706,4
77,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),UNFORGIVEN,2024.01.22 ~ 2024.01.28,122400,4
78,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2024.01.22 ~ 2024.01.28,42790,4
79,다시 만날 수 있을까,임영웅,IM HERO,2024.01.22 ~ 2024.01.28,84925,4
80,Wife,(여자)아이들,2,2024.01.22 ~ 2024.01.28,32644,4
81,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),H1-KEY 1st Mini Album [Rose Blossom],2024.01.22 ~ 2024.01.28,109937,4
82,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.01.22 ~ 2024.01.28,174425,4
83,GODS,"NewJeans, League of Legends",2023 리그 오브 레전드 월드 챔피언십 주제곡,2024.01.22 ~ 2024.01.28,46175,4
84,Do or Die,임영웅,Do or Die,2024.01.22 ~ 2024.01.28,42018,4
85,I Love My Body,화사 (HWASA),I Love My Body,2024.01.22 ~ 2024.01.28,34652,4
86,Butter,방탄소년단,Butter,2024.01.22 ~ 2024.01.28,296563,4
87,무지개,임영웅,IM HERO,2024.01.22 ~ 2024.01.28,74103,4
88,아버지,임영웅,IM HERO,2024.01.22 ~ 2024.01.28,59517,4
89,Talk Saxy,RIIZE,Talk Saxy,2024.01.22 ~ 2024.01.28,50088,4
90,London Boy,임영웅,Polaroid,2024.01.22 ~ 2024.01.28,60778,4
91,Polaroid,임영웅,Polaroid,2024.01.22 ~ 2024.01.28,54686,4
92,인생찬가,임영웅,IM HERO,2024.01.22 ~ 2024.01.28,54561,4
93,화이트 (White),폴킴,화이트 (White),2024.01.22 ~ 2024.01.28,18814,4
94,STAY,"The Kid LAROI, Justin Bieber",Stay,2024.01.22 ~ 2024.01.28,283178,4
95,A bientot,임영웅,IM HERO,2024.01.22 ~ 2024.01.28,55639,4
96,숲,최유리,유영,2024.01.22 ~ 2024.01.28,113667,4
97,어른,Sondia,나의 아저씨 OST Part.2,2024.01.22 ~ 2024.01.28,245738,4
98,"밤, 바다",최유리,여행: 플리(playlist) OST Part.2,2024.01.22 ~ 2024.01.28,33824,4
99,희재,성시경,국화꽃 향기 OST,2024.01.22 ~ 2024.01.28,161671,4
100,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2024.01.22 ~ 2024.01.28,265321,4
1,Love wins all,아이유,The Winning,2024.01.29 ~ 2024.02.04,160797,1
2,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,2024.01.29 ~ 2024.02.04,143931,1
3,비의 랩소디,임재현,비의 랩소디,2024.01.29 ~ 2024.02.04,68931,1
4,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,2024.01.29 ~ 2024.02.04,114191,1
5,에피소드,이무진,에피소드,2024.01.29 ~ 2024.02.04,68436,1
6,Love 119,RIIZE,Love 119,2024.01.29 ~ 2024.02.04,95314,1
7,Drama,aespa,Drama - The 4th Mini Album,2024.01.29 ~ 2024.02.04,85818,1
8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),2024.01.29 ~ 2024.02.04,98248,1
9,헤어지자 말해요,박재정,1집 Alone,2024.01.29 ~ 2024.02.04,169714,1
10,인사,범진,인사,2024.01.29 ~ 2024.02.04,107860,1
11,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,2024.01.29 ~ 2024.02.04,208123,1
12,I AM,IVE (아이브),I've IVE,2024.01.29 ~ 2024.02.04,213131,1
13,Baddie,IVE (아이브),I'VE MINE,2024.01.29 ~ 2024.02.04,68660,1
14,Get A Guitar,RIIZE,Get A Guitar,2024.01.29 ~ 2024.02.04,90308,1
15,Love Lee,AKMU (악뮤),Love Lee,2024.01.29 ~ 2024.02.04,121202,1
16,Wife,(여자)아이들,2,2024.01.29 ~ 2024.02.04,32644,1
17,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2024.01.29 ~ 2024.02.04,295879,1
18,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],2024.01.29 ~ 2024.02.04,69423,1
19,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,2024.01.29 ~ 2024.02.04,85750,1
20,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2024.01.29 ~ 2024.02.04,287040,1
21,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',2024.01.29 ~ 2024.02.04,53388,1
22,후라이의 꿈,AKMU (악뮤),Love Lee,2024.01.29 ~ 2024.02.04,125291,1
23,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',2024.01.29 ~ 2024.02.04,162158,1
24,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",2024.01.29 ~ 2024.02.04,79716,1
25,Ditto,NewJeans,NewJeans 'OMG',2024.01.29 ~ 2024.02.04,281588,1
26,퀸카 (Queencard),(여자)아이들,I feel,2024.01.29 ~ 2024.02.04,143725,1
27,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2024.01.29 ~ 2024.02.04,212198,1
28,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',2024.01.29 ~ 2024.02.04,287894,1
29,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,2024.01.29 ~ 2024.02.04,36995,1
30,ETA,NewJeans,NewJeans 2nd EP 'Get Up',2024.01.29 ~ 2024.02.04,120579,1
31,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),2024.01.29 ~ 2024.02.04,206592,1
32,예뻤어,DAY6 (데이식스),Every DAY6 February,2024.01.29 ~ 2024.02.04,301222,1
33,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2024.01.29 ~ 2024.02.04,436857,1
34,Standing Next to You,정국,GOLDEN,2024.01.29 ~ 2024.02.04,69126,1
35,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2024.01.29 ~ 2024.02.04,322187,1
36,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어,2024.01.29 ~ 2024.02.04,58697,1
37,사랑할 수밖에,볼빨간사춘기,Merry Go Round,2024.01.29 ~ 2024.02.04,37937,1
38,별 떨어진다 (I Do),디오 (D.O.),기대 - The 2nd Mini Album,2024.01.29 ~ 2024.02.04,76423,1
39,Discord,QWER,1st Single Album 'Harmony from Discord',2024.01.29 ~ 2024.02.04,56143,1
40,Spicy,aespa,MY WORLD - The 3rd Mini Album,2024.01.29 ~ 2024.02.04,132588,1
41,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),2024.01.29 ~ 2024.02.04,39838,1
42,심(心),DK(디셈버),심(心),2024.01.29 ~ 2024.02.04,78700,1
43,Super Lady,(여자)아이들,2,2024.01.29 ~ 2024.02.04,34980,1
44,취중고백,김민석,취중고백,2024.01.29 ~ 2024.02.04,183412,1
45,Kitsch,IVE (아이브),I've IVE,2024.01.29 ~ 2024.02.04,157638,1
46,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,2024.01.29 ~ 2024.02.04,262713,1
47,I Don't Think That I Like Her,Charlie Puth,CHARLIE,2024.01.29 ~ 2024.02.04,202590,1
48,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',2024.01.29 ~ 2024.02.04,89123,1
49,LOVE DIVE,IVE (아이브),LOVE DIVE,2024.01.29 ~ 2024.02.04,249361,1
50,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),UNFORGIVEN,2024.01.29 ~ 2024.02.04,116721,1
51,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오, 이영지",스트릿 우먼 파이터2(SWF2) 계급미션,2024.01.29 ~ 2024.02.04,58526,1
52,해요 (2022),#안녕,해요 (2022),2024.01.29 ~ 2024.02.04,97912,1
53,물론,허각,물론,2024.01.29 ~ 2024.02.04,56688,1
54,I Love You,안세하,I Love You,2024.01.29 ~ 2024.02.04,19440,1
55,Fast Forward,전소미,GAME PLAN,2024.01.29 ~ 2024.02.04,76086,1
56,"그대가 있는 곳, 언제 어디든",로이킴,로이킴 X 마이데몬,2024.01.29 ~ 2024.02.04,27279,1
57,OMG,NewJeans,NewJeans 'OMG',2024.01.29 ~ 2024.02.04,200716,1
58,Steal The Show (From “엘리멘탈”),Lauv,Steal The Show (From “엘리멘탈”),2024.01.29 ~ 2024.02.04,172300,1
59,사랑..그게 뭔데,지아,사랑..그게 뭔데,2024.01.29 ~ 2024.02.04,43042,1
60,주저하는 연인들을 위해,잔나비,전설,2024.01.29 ~ 2024.02.04,416855,1
61,첫 만남은 계획대로 되지 않아,TWS (투어스),TWS 1st Mini Album ‘Sparkling Blue’,2024.01.29 ~ 2024.02.04,114367,1
62,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2024.01.29 ~ 2024.02.04,438895,1
63,After LIKE,IVE (아이브),After LIKE,2024.01.29 ~ 2024.02.04,241598,1
64,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,기억해줘요 내 모든 날과 그때를,2024.01.29 ~ 2024.02.04,22422,1
65,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2024.01.29 ~ 2024.02.04,188432,1
66,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album 'SECOND WIND',2024.01.29 ~ 2024.02.04,189258,1
67,손오공,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',2024.01.29 ~ 2024.02.04,171550,1
68,Either Way,IVE (아이브),I'VE MINE,2024.01.29 ~ 2024.02.04,75891,1
69,우리들의 블루스,임영웅,IM HERO,2024.01.29 ~ 2024.02.04,104437,1
70,Off The Record,IVE (아이브),I'VE MINE,2024.01.29 ~ 2024.02.04,57439,1
71,Bubble,STAYC(스테이씨),TEENFRESH,2024.01.29 ~ 2024.02.04,57797,1
72,Dangerously,Charlie Puth,Nine Track Mind (Deluxe Edition),2024.01.29 ~ 2024.02.04,209035,1
73,모래 알갱이,임영웅,모래 알갱이,2024.01.29 ~ 2024.02.04,59564,1
74,잠시라도 우리,"성시경, 나얼",잠시라도 우리,2024.01.29 ~ 2024.02.04,39656,1
75,Attention,NewJeans,NewJeans 1st EP 'New Jeans',2024.01.29 ~ 2024.02.04,239228,1
76,Dynamite,방탄소년단,Dynamite (DayTime Version),2024.01.29 ~ 2024.02.04,463005,1
77,나에게 그대만이,탑현,나에게 그대만이,2024.01.29 ~ 2024.02.04,51314,1
78,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2024.01.29 ~ 2024.02.04,135142,1
79,봄날,방탄소년단,YOU NEVER WALK ALONE,2024.01.29 ~ 2024.02.04,561706,1
80,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),UNFORGIVEN,2024.01.29 ~ 2024.02.04,122400,1
81,다시 만날 수 있을까,임영웅,IM HERO,2024.01.29 ~ 2024.02.04,84925,1
82,Chill Kill,Red Velvet (레드벨벳),Chill Kill - The 3rd Album,2024.01.29 ~ 2024.02.04,42790,1
83,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키),H1-KEY 1st Mini Album [Rose Blossom],2024.01.29 ~ 2024.02.04,109937,1
84,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2024.01.29 ~ 2024.02.04,174425,1
85,Do or Die,임영웅,Do or Die,2024.01.29 ~ 2024.02.04,42018,1
86,GODS,"NewJeans, League of Legends",2023 리그 오브 레전드 월드 챔피언십 주제곡,2024.01.29 ~ 2024.02.04,46175,1
87,Talk Saxy,RIIZE,Talk Saxy,2024.01.29 ~ 2024.02.04,50088,1
88,Butter,방탄소년단,Butter,2024.01.29 ~ 2024.02.04,296563,1
89,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),Yes or No,2024.01.29 ~ 2024.02.04,41880,1
90,I Love My Body,화사 (HWASA),I Love My Body,2024.01.29 ~ 2024.02.04,34652,1
91,무지개,임영웅,IM HERO,2024.01.29 ~ 2024.02.04,74103,1
92,아버지,임영웅,IM HERO,2024.01.29 ~ 2024.02.04,59517,1
93,London Boy,임영웅,Polaroid,2024.01.29 ~ 2024.02.04,60778,1
94,Polaroid,임영웅,Polaroid,2024.01.29 ~ 2024.02.04,54686,1
95,인생찬가,임영웅,IM HERO,2024.01.29 ~ 2024.02.04,54561,1
96,A bientot,임영웅,IM HERO,2024.01.29 ~ 2024.02.04,55639,1
97,STAY,"The Kid LAROI, Justin Bieber",Stay,2024.01.29 ~ 2024.02.04,283178,1
98,숲,최유리,유영,2024.01.29 ~ 2024.02.04,113667,1
