rank,title,singer,album,date,like
58,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,2021.05.10.02,217388
67,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2021.05.10.02,174425
71,Off My Face,Justin Bieber,Justice (The Complete Edition),2021.05.10.02,190150
72,Love poem,아이유,Love poem,2021.05.10.02,353279
73,너를 만나,폴킴,너를 만나,2021.05.10.02,328645
75,Paris in the Rain,Lauv,I met you when I was 18. (the playlist),2021.05.10.02,312915
78,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,2021.05.10.02,144693
90,안녕,폴킴,호텔 델루나 OST Part.10,2021.05.10.02,222303
93,Gone,로제 (ROSÉ),R,2021.05.10.02,120601
8,Dynamite,방탄소년단,Dynamite (DayTime Version),2021.05.17.03,463004
13,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2021.05.17.03,216257
15,Butter,방탄소년단,Butter,2021.05.17.03,296562
23,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2021.05.17.03,230591
25,Blueming,아이유,Love poem,2021.05.17.03,364439
27,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),2021.05.17.03,243478
29,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,2021.05.17.03,399766
33,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, 방탄소년단",Savage Love (Laxed - Siren Beat) [BTS Remix],2021.05.17.03,208063
38,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,2021.05.17.03,319194
39,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2021.05.17.03,436857
41,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,2021.05.17.03,96484
42,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,2021.05.17.03,445220
45,봄날,방탄소년단,YOU NEVER WALK ALONE,2021.05.17.03,561706
46,Life Goes On,방탄소년단,BE,2021.05.17.03,245678
47,2002,Anne-Marie,Speak Your Mind (Deluxe),2021.05.17.03,415365
48,METEOR,창모 (CHANGMO),Boyhood,2021.05.17.03,307075
49,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2021.05.17.03,438895
58,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,2021.05.17.03,289430
61,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,2021.05.17.03,217388
65,Off My Face,Justin Bieber,Justice (The Complete Edition),2021.05.17.03,190150
67,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2021.05.17.03,174425
74,Love poem,아이유,Love poem,2021.05.17.03,353279
76,Paris in the Rain,Lauv,I met you when I was 18. (the playlist),2021.05.17.03,312915
77,너를 만나,폴킴,너를 만나,2021.05.17.03,328645
80,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,2021.05.17.03,144693
90,안녕,폴킴,호텔 델루나 OST Part.10,2021.05.17.03,222303
98,Gone,로제 (ROSÉ),R,2021.05.17.03,120601
1,Butter,방탄소년단,Butter,2021.05.24.04,296562
11,Dynamite,방탄소년단,Dynamite (DayTime Version),2021.05.24.04,463004
17,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2021.05.24.04,216257
25,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2021.05.24.04,230591
27,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, 방탄소년단",Savage Love (Laxed - Siren Beat) [BTS Remix],2021.05.24.04,208063
30,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),2021.05.24.04,243478
31,Blueming,아이유,Love poem,2021.05.24.04,364439
33,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,2021.05.24.04,399766
35,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,2021.05.24.04,445220
41,Life Goes On,방탄소년단,BE,2021.05.24.04,245678
42,봄날,방탄소년단,YOU NEVER WALK ALONE,2021.05.24.04,561706
43,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2021.05.24.04,436857
45,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,2021.05.24.04,96484
46,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,2021.05.24.04,319194
49,METEOR,창모 (CHANGMO),Boyhood,2021.05.24.04,307075
50,2002,Anne-Marie,Speak Your Mind (Deluxe),2021.05.24.04,415365
52,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2021.05.24.04,438895
55,Off My Face,Justin Bieber,Justice (The Complete Edition),2021.05.24.04,190150
60,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,2021.05.24.04,289430
66,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,2021.05.24.04,217388
69,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2021.05.24.04,174425
79,Love poem,아이유,Love poem,2021.05.24.04,353279
80,너를 만나,폴킴,너를 만나,2021.05.24.04,328645
82,Paris in the Rain,Lauv,I met you when I was 18. (the playlist),2021.05.24.04,312915
87,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,2021.05.24.04,144693
94,안녕,폴킴,호텔 델루나 OST Part.10,2021.05.24.04,222303
7,strawberry moon,아이유,strawberry moon,2021.11.29.01,230907
10,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2021.11.29.01,188434
11,신호등,이무진,신호등,2021.11.29.01,302825
12,STAY,"The Kid LAROI, Justin Bieber",Stay,2021.11.29.01,283178
13,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2021.11.29.01,212198
23,Butter,방탄소년단,Butter,2021.11.29.01,296562
24,Permission to Dance,방탄소년단,Butter / Permission to Dance,2021.11.29.01,230596
27,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2021.11.29.01,236565
31,Santa Tell Me,Ariana Grande,Santa Tell Me,2021.11.29.01,246443
32,Dynamite,방탄소년단,Dynamite (DayTime Version),2021.11.29.01,463004
39,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2021.11.29.01,230591
45,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2021.11.29.01,436857
46,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2021.11.29.01,174425
50,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2021.11.29.01,216257
54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2021.11.29.01,438895
60,Off My Face,Justin Bieber,Justice (The Complete Edition),2021.11.29.01,190150
61,Blueming,아이유,Love poem,2021.11.29.01,364439
62,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2021.11.29.01,265321
63,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,2021.11.29.01,289430
66,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),2021.11.29.01,243478
69,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,2021.11.29.01,96484
73,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,2021.11.29.01,445220
77,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, 방탄소년단",Savage Love (Laxed - Siren Beat) [BTS Remix],2021.11.29.01,208063
78,봄날,방탄소년단,YOU NEVER WALK ALONE,2021.11.29.01,561706
79,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,2021.11.29.01,399766
82,METEOR,창모 (CHANGMO),Boyhood,2021.11.29.01,307075
89,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,2021.11.29.01,319194
93,Life Goes On,방탄소년단,BE,2021.11.29.01,245678
95,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2021.11.29.01,180205
100,2002,Anne-Marie,Speak Your Mind (Deluxe),2021.11.29.01,415365
6,strawberry moon,아이유,strawberry moon,2021.12.06.02,230907
8,ELEVEN,IVE (아이브),ELEVEN,2021.12.06.02,192152
9,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2021.12.06.02,212198
10,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2021.12.06.02,188434
12,신호등,이무진,신호등,2021.12.06.02,302825
15,STAY,"The Kid LAROI, Justin Bieber",Stay,2021.12.06.02,283178
17,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2021.12.06.02,236565
20,Santa Tell Me,Ariana Grande,Santa Tell Me,2021.12.06.02,246443
24,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2021.12.06.02,135143
28,Butter,방탄소년단,Butter,2021.12.06.02,296562
29,Permission to Dance,방탄소년단,Butter / Permission to Dance,2021.12.06.02,230596
34,Dynamite,방탄소년단,Dynamite (DayTime Version),2021.12.06.02,463004
37,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2021.12.06.02,230591
41,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2021.12.06.02,265321
43,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2021.12.06.02,436857
46,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2021.12.06.02,180205
47,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2021.12.06.02,174425
50,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2021.12.06.02,216257
54,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2021.12.06.02,438895
62,Last Christmas,Ariana Grande,Christmas Kisses,2021.12.06.02,70453
64,Blueming,아이유,Love poem,2021.12.06.02,364439
66,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2021.12.06.02,171261
68,Off My Face,Justin Bieber,Justice (The Complete Edition),2021.12.06.02,190150
70,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,2021.12.06.02,289430
72,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),2021.12.06.02,243478
74,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,2021.12.06.02,96484
78,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,2021.12.06.02,445220
80,봄날,방탄소년단,YOU NEVER WALK ALONE,2021.12.06.02,561706
83,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,2021.12.06.02,399766
84,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, 방탄소년단",Savage Love (Laxed - Siren Beat) [BTS Remix],2021.12.06.02,208063
93,Life Goes On,방탄소년단,BE,2021.12.06.02,245678
96,METEOR,창모 (CHANGMO),Boyhood,2021.12.06.02,307075
6,ELEVEN,IVE (아이브),ELEVEN,2021.12.13.03,192152
7,strawberry moon,아이유,strawberry moon,2021.12.13.03,230907
9,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2021.12.13.03,212198
10,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2021.12.13.03,188434
11,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2021.12.13.03,236565
14,신호등,이무진,신호등,2021.12.13.03,302825
15,Santa Tell Me,Ariana Grande,Santa Tell Me,2021.12.13.03,246443
18,STAY,"The Kid LAROI, Justin Bieber",Stay,2021.12.13.03,283178
19,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2021.12.13.03,135143
27,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2021.12.13.03,180205
28,Butter,방탄소년단,Butter,2021.12.13.03,296562
29,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2021.12.13.03,265321
31,Permission to Dance,방탄소년단,Butter / Permission to Dance,2021.12.13.03,230596
34,Last Christmas,Ariana Grande,Christmas Kisses,2021.12.13.03,70453
35,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2021.12.13.03,171261
39,Dynamite,방탄소년단,Dynamite (DayTime Version),2021.12.13.03,463004
42,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2021.12.13.03,230591
47,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2021.12.13.03,436857
50,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2021.12.13.03,174425
57,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2021.12.13.03,216257
58,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2021.12.13.03,438895
63,Blueming,아이유,Love poem,2021.12.13.03,364439
65,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,2021.12.13.03,289430
67,Off My Face,Justin Bieber,Justice (The Complete Edition),2021.12.13.03,190150
68,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),2021.12.13.03,243478
72,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,2021.12.13.03,96484
81,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,2021.12.13.03,445220
82,봄날,방탄소년단,YOU NEVER WALK ALONE,2021.12.13.03,561706
83,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,2021.12.13.03,399766
85,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, 방탄소년단",Savage Love (Laxed - Siren Beat) [BTS Remix],2021.12.13.03,208063
92,Life Goes On,방탄소년단,BE,2021.12.13.03,245678
96,METEOR,창모 (CHANGMO),Boyhood,2021.12.13.03,307075
4,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2021.12.20.04,236565
5,ELEVEN,IVE (아이브),ELEVEN,2021.12.20.04,192152
6,Santa Tell Me,Ariana Grande,Santa Tell Me,2021.12.20.04,246443
9,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2021.12.20.04,135143
10,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2021.12.20.04,212198
11,strawberry moon,아이유,strawberry moon,2021.12.20.04,230907
13,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2021.12.20.04,180205
14,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2021.12.20.04,188434
16,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2021.12.20.04,265321
17,신호등,이무진,신호등,2021.12.20.04,302825
18,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, VIXX (빅스)",Jelly Christmas 2012 HEART PROJECT,2021.12.20.04,171261
19,Last Christmas,Ariana Grande,Christmas Kisses,2021.12.20.04,70453
22,STAY,"The Kid LAROI, Justin Bieber",Stay,2021.12.20.04,283178
26,취중고백,김민석,취중고백,2021.12.20.04,183413
34,Butter,방탄소년단,Butter,2021.12.20.04,296562
36,Permission to Dance,방탄소년단,Butter / Permission to Dance,2021.12.20.04,230596
39,Dynamite,방탄소년단,Dynamite (DayTime Version),2021.12.20.04,463004
42,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2021.12.20.04,230591
50,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2021.12.20.04,436857
51,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2021.12.20.04,174425
53,첫 눈,EXO,겨울 스페셜 앨범 '12월의 기적 (Miracles In December)',2021.12.20.04,287039
59,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2021.12.20.04,438895
60,내 손을 잡아,아이유,최고의 사랑 OST Part.4,2021.12.20.04,216257
66,Text Me Merry Christmas (Feat. Kristen Bell),Straight No Chaser,Under The Influence: Holiday Edition,2021.12.20.04,73545
67,Blueming,아이유,Love poem,2021.12.20.04,364439
70,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (MAKTUB),Red Moon : To You My Light,2021.12.20.04,289430
71,Off My Face,Justin Bieber,Justice (The Complete Edition),2021.12.20.04,190150
72,Make It To Christmas,Alessia Cara,Make It To Christmas,2021.12.20.04,59764
77,Must Have Love,"SG 워너비, 브라운아이드걸스",SG워너비 & 브라운아이드걸스 싱글,2021.12.20.04,79477
78,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들),2021.12.20.04,243478
79,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,2021.12.20.04,96484
82,봄날,방탄소년단,YOU NEVER WALK ALONE,2021.12.20.04,561706
83,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,2021.12.20.04,445220
86,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,2021.12.20.04,295880
88,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, 방탄소년단",Savage Love (Laxed - Siren Beat) [BTS Remix],2021.12.20.04,208063
89,에잇(Prod.&Feat. SUGA of BTS),아이유,에잇,2021.12.20.04,399766
91,Underneath The Tree,Kelly Clarkson,Wrapped In Red (Deluxe Version),2021.12.20.04,59742
99,Life Goes On,방탄소년단,BE,2021.12.20.04,245678
4,ELEVEN,IVE (아이브),ELEVEN,2021.12.27.05,192152
7,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,2021.12.27.05,212198
8,눈이 오잖아(Feat.헤이즈),이무진,눈이 오잖아(Feat.헤이즈),2021.12.27.05,135143
10,취중고백,김민석,취중고백,2021.12.27.05,183413
11,strawberry moon,아이유,strawberry moon,2021.12.27.05,230907
12,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),2021.12.27.05,188434
13,신호등,이무진,신호등,2021.12.27.05,302825
15,STAY,"The Kid LAROI, Justin Bieber",Stay,2021.12.27.05,283178
19,드라마,아이유,조각집,2021.12.27.05,190581
30,Butter,방탄소년단,Butter,2021.12.27.05,296562
31,Permission to Dance,방탄소년단,Butter / Permission to Dance,2021.12.27.05,230596
33,All I Want for Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),2021.12.27.05,236565
36,Santa Tell Me,Ariana Grande,Santa Tell Me,2021.12.27.05,246443
38,Dynamite,방탄소년단,Dynamite (DayTime Version),2021.12.27.05,463004
39,Snowman,Sia,Everyday Is Christmas (Snowman Deluxe Edition),2021.12.27.05,265321
45,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),2021.12.27.05,230591
50,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,2021.12.27.05,174425
51,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,2021.12.27.05,436857
53,미리 메리 크리스마스 (Feat. 천둥 Of MBLAQ),아이유,Real,2021.12.27.05,180205
